,SRX1756756,SRX1756757,SRX1756758,SRX1756759,SRX1756760,SRX1756761,SRX2148419,SRX2148420,SRX2148421,SRX2148422,SRX219169,SRX219170,SRX347228,SRX347229,SRX345240,SRX345241,SRX345242,SRX345243,SRX2787771,SRX2787772,SRX1056790,SRX1056792,SRX1056794
281,7.8879064e-05,2.1052314e-05,3.810809e-05,-1.0926975e-05,-9.768875e-06,2.8076814e-05,-6.0123857e-06,5.0857896e-05,9.2096394e-05,0.00010602805,7.5224554e-05,2.0503765e-05,6.180792e-05,-3.8493192e-05,1.7110724e-06,-1.4825491e-05,1.1523953e-05,-4.864228e-05,2.6060967e-05,-1.28990505e-05,-2.7150381e-06,8.272473e-07,0.00015361072
282,3.0644238e-05,1.9803643e-05,-1.7238781e-06,-2.8250739e-05,5.2563846e-06,-3.062561e-05,0.00016505085,0.00013542827,0.00014661252,-1.9550323e-05,-8.306466e-06,3.0634925e-05,-5.5560842e-05,-2.261065e-05,2.467446e-05,5.6858175e-05,3.2840297e-05,6.192643e-05,4.7888607e-05,6.4949505e-05,5.69243e-05,0.0001347838,6.1865896e-05
283,-9.764917e-06,-1.6235746e-05,1.6114675e-05,2.4837442e-05,-2.7520582e-06,4.7456473e-05,-9.609666e-05,-9.7419135e-05,-0.00020341948,-0.00015893485,-1.0439195e-05,0.00011905003,8.279178e-05,0.00010353979,6.2366016e-05,6.0258433e-05,0.00020780694,0.00018018577,2.1979213e-07,2.3925677e-05,-6.736349e-05,0.00012554042,-0.00012954604
284,-5.283393e-05,-5.4921955e-05,-4.5889057e-05,-5.3871423e-05,-8.743815e-05,-3.4678727e-05,-0.00011257082,-3.6120415e-05,-0.0001492165,-8.474756e-05,1.598522e-05,-3.444124e-05,-1.7404556e-05,-1.6178004e-05,0.0001257537,1.7832965e-05,-3.3415854e-06,4.9090013e-06,-1.3445504e-05,-9.831041e-06,9.667128e-07,-1.3880432e-05,2.1375716e-05
285,3.0810013e-05,-2.7911738e-05,4.0719286e-05,-4.0493906e-05,-3.0531548e-05,2.6375055e-06,-3.0832365e-05,3.2590702e-05,-9.762775e-05,-0.00015220232,3.563147e-05,7.210579e-05,2.0887703e-05,-1.292862e-05,4.1668303e-05,4.785508e-05,7.252861e-05,6.849691e-05,-7.361639e-05,-3.6275946e-05,-2.0895153e-05,4.7324225e-05,-0.0001406055
286,-5.8328733e-05,-3.281422e-05,-2.124533e-05,-2.8016046e-05,-2.9573217e-05,-4.6039e-05,6.333552e-05,5.7281926e-05,0.000115143135,0.00011787191,-9.50424e-05,-7.975288e-05,-3.4507364e-05,-0.00010457169,1.4258549e-05,-4.0670857e-05,-9.000581e-05,-7.543154e-05,-8.5165724e-05,-5.1915646e-05,0.00010905787,-1.3649464e-05,5.659461e-05
287,8.507073e-05,8.665398e-05,5.7103112e-05,0.000104250386,6.0809776e-05,4.560128e-05,1.135841e-05,-5.422905e-05,4.2274594e-05,9.754114e-05,9.03178e-05,-1.0164455e-05,6.42892e-05,3.5431236e-05,5.160272e-05,8.2463026e-05,-0.00012932159,-6.0964376e-05,7.4569136e-05,8.781627e-05,6.5267086e-06,-4.8449263e-05,0.0001324173
288,-8.5290754e-05,-8.6004846e-05,-6.7315064e-05,-6.6790264e-05,-5.9981365e-05,-8.164067e-05,-0.00014843256,-0.00012340513,-0.00014334195,-0.00015526591,-3.2307347e-05,-0.00013012555,-6.0266582e-05,-0.00016313489,-9.417883e-05,-3.3873133e-05,-9.567756e-05,-0.00014538737,-0.00011868938,-9.083818e-05,-0.00011475524,-0.00015470549,-7.812888e-05
289,6.99535e-05,3.9210543e-05,4.5843422e-05,6.848015e-05,5.802326e-05,6.0219318e-05,-0.00010466203,-7.69496e-05,-0.00014876388,-0.00010903552,7.126294e-05,-7.0357695e-05,1.4578924e-05,6.91358e-05,1.3507903e-05,-1.0337681e-05,-3.4049153e-05,-9.9707395e-06,2.7654693e-05,-2.8988346e-05,-6.678514e-05,-0.00010693632,-4.1157007e-05
290,-8.1934966e-05,-8.742232e-05,-7.9350546e-05,-4.648138e-05,-7.617893e-05,1.1124648e-05,-9.628618e-05,-1.8585008e-05,3.8248487e-05,0.00013649277,8.161366e-05,-5.9677754e-05,-4.4235494e-05,-0.00010054093,-3.2406766e-05,-1.9610394e-05,-3.2056123e-05,-2.9951334e-05,-3.453344e-06,-4.4730492e-05,5.2543823e-05,-0.00011489494,0.00023113587
291,-1.6020611e-05,-1.4802441e-05,-2.3447908e-05,2.3619272e-05,-2.69413e-05,-4.7832727e-06,-4.7218055e-06,-0.00014062133,-0.00022028573,-0.00034944154,1.1465512e-05,3.1240284e-05,4.0754676e-05,0.00013275445,2.1966174e-05,6.64955e-05,0.00010804646,0.00011309143,1.9077212e-05,-1.585111e-05,-2.900511e-05,-3.014505e-05,-0.00019833352
292,-2.2090971e-05,-3.8287602e-05,-4.0931627e-06,1.5835278e-05,2.8287992e-05,-1.2507662e-06,0.00010808837,0.000115050934,4.4079497e-05,-9.53218e-05,-8.676853e-05,-1.0012649e-05,-2.667401e-05,-3.438536e-05,2.5266781e-06,-2.1241605e-05,-1.1143275e-05,-3.1951815e-05,-8.7447464e-05,-1.36662275e-05,1.816079e-06,9.838119e-05,-5.0607137e-05
293,-3.283564e-05,1.2679491e-05,-4.602829e-05,-0.000100749545,-0.000100065954,-4.4181477e-05,-5.441159e-05,1.112977e-05,2.7354807e-05,6.631622e-05,3.9047096e-05,-8.2412735e-06,-6.235996e-05,-2.9669143e-05,-4.4988003e-05,-3.2605603e-06,2.6627444e-05,1.8727034e-05,3.5153702e-05,7.4971467e-06,2.887426e-05,-8.193776e-06,-4.255399e-05
294,2.460368e-05,5.106721e-05,-6.5639615e-06,-4.553236e-06,-4.8593618e-05,-1.4543533e-05,-9.6989796e-05,-2.9663555e-05,-6.2618405e-05,-5.3673983e-05,6.5280125e-05,-3.8178638e-05,-8.57003e-06,-5.543884e-05,3.1172298e-05,-9.373762e-05,-6.693322e-05,-4.9998984e-05,-9.855442e-05,-4.2579137e-05,3.006123e-05,-2.2606924e-05,-5.1394105e-05
295,3.783405e-05,-3.8044527e-06,1.5136786e-05,4.6400353e-05,4.451722e-06,6.0880557e-06,3.0316412e-05,7.9927035e-05,5.8370642e-05,8.792337e-05,9.305496e-05,7.6900236e-05,0.00013135932,9.21078e-07,-3.470108e-06,4.8836693e-05,9.464007e-05,3.916025e-05,5.0414354e-05,2.4764799e-05,5.566515e-06,-5.4420903e-05,9.033084e-05
296,-2.9565766e-05,-5.334895e-05,1.4222227e-05,1.731515e-05,8.338131e-06,1.6165897e-05,7.4123964e-06,9.575859e-06,-0.00013289787,-0.00014112238,-2.4045818e-05,6.324332e-05,6.2268227e-06,7.854868e-05,0.00014740787,5.426258e-05,7.683691e-05,0.00014660927,-1.029484e-05,-1.3010576e-05,1.5553087e-07,0.00010680221,-0.00022259634
297,5.757436e-06,6.7688525e-06,3.6824495e-06,-5.5134296e-07,7.442571e-05,3.448315e-05,-2.1448359e-05,4.7162175e-06,-0.00016649999,-0.00018570758,-5.4556876e-05,3.62359e-05,6.386824e-05,0.00021529384,0.00020423904,8.104369e-05,0.000114269555,9.578094e-05,1.1403114e-05,-1.7786399e-05,1.8486753e-05,5.3625554e-06,-0.00014411099
298,2.7291942e-05,7.897476e-05,3.7235674e-05,3.0901283e-05,-1.6049948e-05,-1.4083926e-05,-1.7270446e-05,4.2803586e-05,1.5737955e-05,3.8898084e-05,-3.724685e-05,-1.9455794e-05,-2.4488661e-05,8.593313e-06,-2.6989728e-05,-3.1632837e-05,-3.3157412e-05,-6.5171625e-05,2.2321474e-05,3.5416335e-05,2.8079376e-07,-6.5355096e-05,4.7723763e-05
299,-5.274266e-05,3.5811216e-05,2.4335459e-05,-3.055483e-05,1.6422942e-05,-2.2232533e-05,6.826222e-05,1.16974115e-05,5.5583194e-05,-8.959137e-05,-6.853603e-05,-1.8289313e-05,3.536977e-05,-1.0775402e-05,-5.176291e-06,-4.204549e-05,9.370968e-06,1.2353063e-05,-3.7921593e-05,3.3006072e-05,-1.9365922e-05,7.105246e-05,2.1416694e-05
300,-6.952556e-06,-4.68269e-05,-1.7434359e-05,-1.8589199e-06,-1.9579427e-05,2.0334497e-05,-5.075545e-05,-7.724832e-05,-4.193769e-05,-4.250463e-05,2.3179688e-05,5.2401563e-05,-6.158673e-05,-1.6952399e-06,-1.5019206e-05,3.6959304e-05,9.144726e-05,6.422633e-05,1.4668563e-05,5.7457946e-06,-8.341158e-06,-1.08079985e-05,-4.7741225e-05
301,1.2870878e-05,-3.5386533e-05,-3.2555312e-05,-3.799796e-05,-2.7440488e-05,-3.816001e-05,4.9952418e-05,1.8130988e-05,6.760843e-05,-1.1082739e-05,-3.505312e-05,7.551536e-05,4.3710694e-05,-5.056709e-05,-1.1291355e-05,-2.2165477e-05,4.7840178e-05,5.38826e-05,-7.397495e-05,-1.7557293e-05,-1.591444e-05,8.1948936e-05,-0.00011822581
302,-1.4942139e-05,-8.262694e-05,-3.3862889e-06,-6.747432e-05,-8.6236745e-05,-1.8320046e-05,6.972067e-05,7.663481e-05,2.1348707e-05,6.4633787e-07,-0.00012683589,4.5120716e-05,-0.00012049824,-6.2491745e-05,-0.00010919385,-8.902699e-05,4.7639012e-05,3.0739233e-05,-4.073046e-05,-2.4468638e-05,1.2950972e-05,0.00013117399,-6.896071e-05
303,-3.1725504e-05,-4.0972605e-05,-7.2475523e-06,-2.0050444e-05,-1.3647601e-05,-1.4956109e-05,5.38514e-05,2.412498e-05,7.802062e-05,1.7434359e-06,-3.236346e-05,-3.8484577e-05,-1.473818e-06,7.664086e-05,2.5406014e-05,-9.217346e-05,5.882699e-05,1.5432946e-05,2.142042e-05,-8.471776e-06,-2.7678907e-06,0.00011203578,6.1678234e-05
304,-7.454911e-05,-3.1434465e-05,-7.0705544e-05,-5.1469542e-05,-6.613368e-05,-8.804072e-05,-9.775441e-05,-0.00010497775,-9.55537e-06,-4.758779e-05,-6.622169e-05,-0.000101586804,-6.316602e-05,-0.00011943607,-8.925423e-05,-0.00014939439,-0.0001440337,-0.00012713438,-0.00014123507,-9.78075e-05,-1.3746321e-05,2.5633257e-05,-5.084742e-05
305,3.6355108e-05,-1.4254823e-05,2.344139e-06,6.627664e-05,5.8963895e-05,0.00012804847,-4.111044e-05,-7.801503e-05,-3.443379e-05,-2.4552457e-05,3.8901344e-06,6.3469633e-06,6.1738305e-05,0.00014783815,0.00010031834,7.212721e-05,8.931942e-05,8.382741e-05,1.7330982e-05,-3.9217062e-05,-6.2836334e-06,6.270129e-05,2.0156614e-05
306,-7.705763e-06,-2.1141022e-05,4.374236e-05,-3.3009797e-05,1.9907951e-05,2.4756417e-05,7.33193e-05,-5.93625e-06,3.003329e-05,-2.7120113e-06,-7.4729323e-06,0.00012941845,0.00010554865,8.5096806e-05,4.4832006e-05,2.5520101e-05,0.00014810823,0.000105628744,6.827898e-05,4.272163e-05,1.821667e-06,5.9014186e-05,-1.5027821e-05
307,3.4298748e-05,6.591808e-05,7.4230134e-05,-5.188398e-06,4.3783337e-05,6.597489e-05,-1.6668811e-05,3.1390227e-05,-5.9958547e-06,-2.6321039e-05,3.573764e-05,2.9925257e-05,1.626648e-05,0.00013931375,4.49894e-05,3.9269216e-05,0.00016763154,0.00010778196,7.473305e-05,-3.4485012e-05,1.713913e-05,0.00010473374,-0.00015916955
308,4.0633604e-06,5.2394345e-05,2.4782494e-05,5.5331737e-05,3.892742e-05,5.42216e-06,9.7489916e-05,3.6790036e-05,6.393157e-05,-8.130912e-05,2.8387643e-05,-2.239272e-05,6.6049397e-06,7.545855e-05,7.450394e-05,-1.9213185e-05,3.8621947e-05,0.00011094939,-2.8086826e-05,-4.099589e-05,3.7147664e-05,5.824305e-05,-0.00013430975
309,5.3767115e-05,9.497767e-05,0.00011026254,1.1669472e-06,4.7114212e-05,5.2377116e-05,-1.4699064e-05,3.8547907e-05,4.3790787e-06,-9.033736e-05,2.26493e-05,6.168289e-05,0.00010565994,1.763925e-06,-2.088258e-05,5.330611e-05,0.00016043056,5.133031e-05,0.00013567321,4.447205e-05,-0.00011886703,5.379552e-05,-0.00014063809
310,4.128553e-06,4.0928833e-05,-4.9247406e-05,-2.7669594e-06,-4.0633604e-06,-9.082258e-06,-6.900728e-05,-6.638374e-05,4.040543e-05,0.00011481531,-3.624428e-05,-8.233916e-05,9.57679e-06,-3.8803555e-05,-5.447585e-05,8.41897e-05,-0.00020082202,-0.0001325449,5.564373e-05,3.8160942e-05,-2.8837472e-05,-0.00029774848,0.00016192254
311,-3.834744e-05,-4.0118117e-05,-3.886735e-05,-2.9280782e-06,2.2381078e-05,-2.8688228e-05,-3.4610042e-05,-5.5238837e-05,-0.00013994495,-0.00015242142,-5.8435835e-05,-3.361306e-05,2.9608374e-05,4.179217e-05,9.623356e-06,1.8915394e-05,1.345342e-05,3.228057e-05,-2.0127976e-05,-4.1316496e-05,-3.9255945e-05,-7.3407544e-05,-0.0001326031
312,8.993316e-06,3.4954166e-05,2.3980392e-05,7.440336e-06,2.860115e-05,3.3699907e-06,1.5127705e-05,3.5826582e-05,-8.7048626e-05,4.9004797e-05,1.44264195e-05,8.455245e-06,2.263789e-05,7.380056e-05,4.1288557e-05,-2.7630012e-05,5.3767813e-05,3.1739008e-05,9.0431655e-05,1.980993e-05,-4.17321e-05,-3.5300618e-05,9.620795e-06
313,5.0809e-05,4.9208058e-05,1.9734958e-05,6.089988e-05,5.2416464e-05,3.3063116e-05,-5.803001e-05,-5.6943623e-05,2.2870721e-05,0.000112829264,0.00010016584,-4.444737e-07,1.9913772e-05,-4.6415487e-05,-5.522021e-05,6.9878064e-05,-9.693275e-05,-0.00010611443,5.4208795e-05,5.101133e-05,-2.1260232e-05,-0.00017947238,0.00014774897
314,4.6063447e-05,-2.0200154e-05,4.509883e-05,1.0339776e-05,4.001218e-05,6.278348e-05,-0.000105626415,-5.3665368e-05,-3.4447527e-05,5.915528e-06,0.00015553157,8.673617e-05,4.677265e-05,5.770405e-05,4.5450637e-05,2.1368032e-05,8.15934e-05,4.2404514e-05,3.982219e-05,1.3445271e-05,-3.864686e-05,-1.3274606e-05,5.147187e-05
315,-2.5190413e-05,-1.9644387e-05,4.156353e-05,-3.867224e-05,-2.7865171e-05,-1.3422221e-05,-2.5538262e-05,-1.6352162e-05,-7.440243e-05,-7.386645e-05,-1.4324207e-05,7.660221e-05,3.5782345e-05,-8.620322e-06,4.046969e-05,-3.2930635e-05,0.00012288336,8.807052e-05,-1.39838085e-05,5.7178084e-05,2.6938505e-05,0.00014030514,-8.4968284e-05
316,-0.00010160729,-7.19158e-05,-0.000119248405,-7.375516e-05,-6.835535e-05,-7.0138834e-05,3.532134e-05,0.00010771118,-0.0001086425,-0.00014116988,-8.378364e-05,8.427538e-06,-4.505366e-05,-0.000100277364,2.0693988e-06,-5.814247e-06,-8.720905e-06,-4.7910027e-05,-4.2423606e-05,-3.910344e-05,-6.982498e-05,3.9494596e-05,-8.506421e-05
317,-4.5711175e-05,4.4330955e-06,-4.190579e-05,-3.573671e-05,-2.1306798e-05,-6.534159e-05,-5.9027225e-06,-1.12093985e-05,3.2775104e-05,4.0600076e-05,-4.823506e-05,-5.5477023e-05,-4.544854e-06,-5.699508e-05,-3.0593947e-05,-5.2571297e-05,-4.3213367e-05,-9.543635e-05,-5.925074e-06,3.1460077e-06,4.2282045e-06,-3.543496e-05,4.9583614e-05
318,2.2617169e-05,3.8728118e-05,1.6377307e-05,6.109569e-05,0.00011278968,0.000101024285,0.00011995435,5.5578537e-05,0.00031513255,0.0003392864,6.21574e-05,2.7911738e-05,-2.2782944e-05,-0.00012052618,-2.0210631e-05,3.973022e-05,-0.00016313046,-9.879004e-05,2.947636e-05,-2.1420419e-07,0.0001670206,4.1762367e-05,0.00032828003
319,-4.3480657e-05,-6.213877e-05,1.3594516e-05,-2.8770417e-05,-3.5090372e-05,-7.2096474e-05,0.00011364091,1.0699965e-05,2.6761554e-05,-5.4457225e-05,-0.00015980657,-2.7978793e-05,-5.970802e-05,-7.762574e-05,-9.363424e-05,-6.619748e-05,5.927868e-06,-5.974155e-05,-6.1379746e-05,-5.824212e-05,3.2515265e-05,0.00017262343,-6.911997e-05
320,7.1277726e-05,4.177075e-05,6.546429e-05,6.704824e-05,5.843118e-06,3.784336e-05,5.7871686e-05,-3.4422847e-06,4.7823298e-05,-2.2829045e-07,3.8641156e-05,7.574912e-05,4.1107414e-05,7.675355e-05,2.9854127e-05,-3.1173346e-05,6.3297804e-05,7.310195e-05,6.9438946e-05,6.0428632e-05,-2.8912327e-05,1.7005368e-05,-1.2097764e-05
321,2.2250926e-05,1.2011034e-05,-5.13508e-06,1.1901837e-05,3.8427068e-05,3.3492688e-06,7.977476e-06,9.396812e-06,-2.31897e-05,-4.568277e-05,-3.0052382e-05,2.6100315e-06,5.857786e-06,-2.702116e-05,3.5253586e-05,1.6089296e-05,3.5996316e-05,2.3362227e-06,-2.0004576e-05,3.324938e-05,-1.1659926e-05,0.00012270571,7.812469e-05
322,-5.3662807e-06,-3.208127e-05,3.8838945e-05,0.00013382547,3.224332e-05,1.0675751e-05,-2.2606924e-05,-0.0001003677,0.00014022738,0.00018865243,8.5033476e-05,-1.9965693e-05,2.2253953e-05,-6.610062e-05,-5.7035126e-05,7.783715e-05,-8.615106e-05,-6.266963e-05,6.295834e-05,9.641517e-05,1.0789372e-05,-0.00014854502,0.00018157065
323,-4.293234e-05,5.6437217e-05,2.4363399e-06,-0.000119568314,-9.23865e-05,-5.6219753e-05,7.5239222e-06,1.9664876e-05,-4.9439725e-05,-6.5508066e-05,-9.781215e-05,2.1305168e-05,-6.951881e-05,-3.0464726e-05,-9.996584e-06,-3.683567e-05,-5.6259567e-05,2.3402972e-05,-7.5851567e-06,1.5689991e-05,-1.5218975e-05,-5.0412957e-05,-0.00010865182
324,2.1622982e-06,-3.664242e-05,4.0535815e-07,-2.6545022e-05,-9.39169e-06,3.914768e-05,-0.00013674702,-7.055141e-05,-0.00014514918,-0.000114852795,4.984392e-05,0.00012287986,9.884359e-05,8.504791e-05,2.3243017e-05,3.018207e-05,0.00012924243,0.00011776108,-1.7752405e-05,-3.0853786e-05,-7.155421e-05,-4.2840838e-07,-0.00015430502
325,-9.909272e-07,3.2854965e-05,3.863196e-05,8.675968e-05,3.3661723e-05,2.9548537e-05,0.00014203717,3.633066e-05,0.000105117215,0.00014274078,8.478039e-05,4.4212444e-05,1.5069032e-05,6.986712e-05,0.0001219227,0.000106028514,3.317953e-05,8.367468e-05,0.00010318379,8.404348e-05,4.581199e-05,-1.5330967e-05,4.7207577e-05
326,-3.9657578e-05,-8.4623694e-05,-5.1928684e-05,7.0352107e-06,-4.6063215e-06,-6.7520887e-06,-6.227009e-05,-5.022995e-05,3.6228448e-06,7.1879476e-05,2.6058406e-06,-3.5092235e-06,7.402152e-06,-6.1040744e-05,-6.5160915e-05,-3.5615638e-05,5.4795295e-05,2.8127804e-05,-0.00013500825,-9.335019e-05,-2.8662384e-05,-4.3213367e-07,-6.266497e-05
327,-4.638778e-05,-5.7997182e-05,-7.141568e-05,-0.00011894666,-5.0829723e-05,-6.87344e-05,-5.4017175e-05,-1.0702293e-05,-8.021016e-06,-2.5321264e-05,-1.1542346e-05,-1.2317672e-05,-7.342175e-05,-3.8253143e-05,-0.00011104019,-0.000104415696,-4.800409e-05,-9.247428e-05,-4.054373e-05,-6.6615175e-05,-7.3751435e-05,-4.358031e-05,7.5236894e-06
328,3.1691045e-05,2.5304034e-05,4.101172e-05,-3.8979575e-05,-3.237091e-05,2.4028122e-06,-5.023554e-05,-2.5859103e-05,-0.00011412799,-0.00011192262,-4.3921173e-05,2.1299347e-05,-4.895404e-05,1.1021271e-05,-9.739213e-05,-0.00013341568,4.4248998e-05,-3.3285469e-06,-4.3569133e-05,-4.520081e-05,-0.00015353598,-4.7106296e-05,-0.00013260543
329,5.504291e-05,3.5936362e-05,6.9182715e-05,8.595444e-05,6.041478e-05,8.817937e-05,3.8800645e-05,4.9020047e-05,-7.8101875e-06,-3.6883284e-05,8.392462e-05,4.0747575e-05,8.757913e-05,8.965738e-05,8.11409e-05,0.00012614985,4.6154833e-05,8.478842e-05,7.0432085e-05,5.4938137e-05,2.2941153e-05,7.946824e-05,-1.6735983e-05
330,4.778616e-06,-5.681999e-06,1.7811544e-05,-1.9521452e-05,3.3996068e-05,2.2763386e-05,-1.1241063e-06,1.9730069e-05,1.9342639e-05,-2.123136e-05,3.2048672e-05,1.9077212e-05,4.0226616e-05,-3.3626333e-05,6.4335763e-06,1.6015954e-05,5.219225e-05,1.0934658e-05,3.7847087e-05,-1.0030344e-06,-2.9004179e-05,4.4563785e-06,-3.8248487e-05
331,2.2870954e-05,-1.3445038e-05,3.7717167e-05,-1.4652032e-05,2.4028588e-05,4.5554247e-05,5.0536823e-05,6.7304354e-05,3.5302248e-05,1.2215693e-05,1.2021977e-05,6.5786764e-05,6.707432e-05,8.004252e-06,2.1874439e-05,-6.150594e-05,0.00010238774,0.000110709574,-7.650256e-05,-1.4397316e-05,2.918113e-05,0.00018419977,-7.318752e-05
332,5.994714e-05,6.1864965e-05,5.4747798e-05,7.403921e-05,9.518163e-05,5.3460244e-05,-2.2166176e-05,5.583791e-05,0.00016196189,0.0001652562,6.3566025e-05,5.374546e-05,5.0788512e-05,6.0781138e-05,4.145922e-05,9.923708e-06,-5.318783e-06,1.0526041e-05,6.3810265e-05,3.810553e-05,6.182608e-05,2.5985762e-05,0.00014737458
333,5.288981e-05,1.590699e-06,6.476417e-05,-1.7814338e-05,2.896972e-05,-8.000061e-06,3.854558e-05,1.7400831e-05,-2.3243949e-05,-0.00018390268,-7.295981e-05,7.6582655e-05,3.097579e-05,8.0280006e-05,4.1218475e-05,4.624948e-06,0.00020244531,0.00010806136,1.5113503e-05,-1.529418e-05,-3.8607046e-05,0.00015780516,-8.454919e-05
334,3.8782135e-05,3.6456622e-05,5.262904e-06,2.7183443e-05,-2.4877489e-05,1.6205944e-05,1.78786e-05,-3.2325275e-05,-6.333925e-06,-5.551055e-05,1.8658116e-05,8.010678e-05,5.5624172e-05,3.0435622e-05,4.3231994e-05,9.888969e-05,2.9870309e-05,8.307118e-05,3.8295053e-05,3.3436343e-05,4.1114166e-05,3.19127e-05,-7.2186813e-06
335,-1.0080636e-05,-6.52913e-05,-3.854558e-05,4.0346757e-05,1.1214986e-05,6.31772e-05,-8.595362e-05,-7.995218e-05,-4.3027103e-05,3.6094338e-05,1.7875805e-05,-7.445179e-05,1.4878809e-05,1.7028302e-05,3.2572076e-05,3.9085746e-05,-0.00014714338,-4.2796135e-05,-4.2915344e-05,-4.31519e-05,4.1557476e-05,-6.2456354e-05,3.6153942e-05
336,8.3113555e-06,1.4489982e-05,2.3111468e-05,-3.1534117e-05,-8.8428846e-05,-8.7196706e-05,6.8344176e-05,-8.475268e-06,0.0001750465,0.00013986882,-3.539305e-05,-6.762799e-05,-6.838096e-05,-5.5666547e-05,-0.00012730388,-0.00012424868,-9.918772e-05,-0.00013693655,-5.9828395e-05,-2.1973625e-05,-4.259078e-05,6.3991174e-06,6.318581e-05
337,1.851935e-05,4.1965395e-06,-3.3930875e-05,2.404675e-06,-1.3591722e-05,2.818182e-06,-1.5184283e-05,1.1284836e-05,4.524365e-05,0.00011845585,0.000118220225,-5.702302e-05,3.0376017e-05,1.5644357e-05,2.280064e-05,3.9564446e-05,-3.4656376e-05,-2.5038607e-05,1.830887e-05,2.1707267e-05,8.500181e-06,-3.951229e-05,0.0001025144
338,2.2484921e-05,6.957911e-06,-5.1267445e-05,-3.2824464e-05,-4.6194065e-05,-5.769171e-05,1.1391938e-05,-6.8619847e-06,3.9587263e-05,6.79465e-05,-2.2898428e-05,-2.4992041e-05,-1.5535392e-05,-3.8681086e-05,4.3837354e-06,-2.8533395e-05,-9.473041e-05,-6.6015404e-05,-5.7169702e-05,-7.195398e-06,4.5199413e-05,-6.6370703e-06,7.714052e-05
339,-2.7505506e-05,1.8711726e-05,-5.6882272e-06,-4.4263026e-05,1.1342287e-05,-2.0367152e-05,1.4393299e-05,5.342794e-05,-1.9688683e-05,-8.167542e-05,-7.5644406e-05,-2.5607937e-05,-3.074872e-05,4.8362126e-05,-1.3410405e-05,-5.9538346e-05,0.00010167569,3.7494756e-05,-3.1406817e-05,-4.7945825e-05,-8.840405e-06,4.798785e-05,-7.432612e-05
340,-1.0674354e-05,8.138921e-05,5.1258598e-05,4.1082967e-05,3.61423e-05,3.0521303e-05,-7.789256e-05,-0.00014101015,1.8022954e-05,8.084346e-06,-1.2243167e-05,-2.8195791e-05,2.436759e-05,2.8891023e-05,1.6079284e-06,1.3113022e-06,-3.8897153e-05,-7.69021e-05,7.1404036e-05,7.79191e-06,-2.1056738e-05,-0.0001654718,0.00010967348
341,-1.6594306e-05,-4.973635e-05,-3.228057e-05,-3.3020042e-05,-8.379482e-05,-0.000109045766,5.6301244e-05,5.4577366e-05,0.00018107146,8.083973e-05,-0.00015220512,-8.5673295e-05,-7.742364e-05,-0.00010698475,-0.00021380465,-0.00015189312,-7.437542e-05,-0.00012327917,-7.2977506e-05,-0.000108382665,-3.2439828e-05,2.2290275e-05,6.377697e-06
342,0.000106045976,5.5915676e-05,6.479677e-05,1.5124679e-05,6.875396e-05,3.1895936e-05,5.4350123e-05,7.714704e-05,5.44535e-05,1.780875e-05,-6.8359077e-07,3.8627535e-05,8.013658e-05,5.0470233e-05,7.71936e-05,-3.7051737e-05,2.3255125e-06,-2.3813918e-06,1.4808029e-06,5.967077e-05,9.878818e-05,-8.200295e-06,7.575378e-05
343,-6.7509536e-06,2.5645742e-05,1.9632804e-05,-3.7313584e-05,1.4611171e-05,3.5373727e-05,2.4869601e-05,2.8308918e-05,-9.0292364e-05,-5.5763667e-05,2.6922091e-05,8.600936e-05,5.1183713e-05,4.9154216e-05,8.019959e-05,3.3959077e-05,0.00017280359,0.00012715883,-4.672524e-05,-5.3154945e-06,7.74778e-05,0.00012839565,-0.00014329952
344,7.060263e-05,7.264875e-05,0.00013106968,6.157439e-05,8.77548e-05,6.5322034e-05,0.00012522191,0.00011402927,0.00016287807,0.00010956265,4.351884e-05,0.00012898073,-2.1521002e-05,3.984943e-05,3.0789524e-05,1.4945865e-05,7.833075e-05,0.00010308344,9.8736025e-05,0.000105059706,0.00014125183,8.840859e-05,0.00013764296
345,-6.779283e-05,-7.478148e-05,-0.00011027604,-4.646741e-05,-1.8242747e-05,1.305528e-05,-8.9144334e-05,-7.5342134e-05,-7.519126e-05,-9.0243295e-05,5.8280304e-05,-0.00012410991,-4.4424087e-05,-8.601695e-06,4.7141686e-05,1.5458092e-05,-3.3326447e-05,-2.2035092e-06,-4.2224303e-05,-0.00010280125,-2.913922e-05,-5.3867698e-05,-2.7189031e-05
346,3.7321355e-05,-2.7354807e-05,5.082274e-05,3.1783711e-06,5.7364814e-06,5.2027404e-05,2.4798326e-05,2.5967369e-05,0.00011963677,0.00015582796,-5.3707045e-06,4.5929803e-05,8.383056e-05,4.7880923e-05,4.4395216e-05,2.5405549e-05,5.4413686e-05,3.1700358e-05,-2.1765707e-05,-2.9459363e-05,6.4386986e-05,0.00011958019,8.119119e-05
347,-4.660478e-05,-1.4324207e-05,-2.8141774e-05,-0.000101557,-3.7231483e-05,-7.1195886e-05,-1.14114955e-05,-5.8617443e-05,9.786151e-05,8.0910046e-05,-1.5635975e-05,-5.936576e-05,-5.7997648e-05,-3.1322706e-05,-1.1101831e-05,-4.9211085e-05,-0.00011578668,-8.615386e-05,-1.9242056e-05,1.267856e-05,-1.054164e-05,-5.692616e-05,4.919991e-05
