,SRX10965462,SRX10965461,SRX10965460,SRX10965459,SRX10965458,SRX10965457,SRX10965436,SRX10965435,SRX10965434,SRX10965433,SRX10965432,SRX10965431,SRX10965430,SRX10965429,SRX10965428,SRX10965427,SRX10965426,SRX10965425,SRX10965424,SRX10965423,SRX10965422,SRX10965465,SRX10965464,SRX10965463,SRX12196740,SRX12196739,SRX12196738,SRX12196737,SRX12196736,SRX12196735,SRX12196734,SRX12196733,SRX12196732,SRX12196731,SRX12196720,SRX12196719,SRX12196718,SRX12196717,SRX12196716,SRX12196715,SRX12196714,SRX12196713,SRX12196712,SRX12196711,SRX12196700,SRX12196699,SRX12196698,SRX12196697,SRX12196696,SRX12196695,SRX12196694,SRX12196693,SRX12196692,SRX12196691,SRX311785,SRX311784,SRX311783,SRX311782,SRX311781,SRX311780,SRX971773,SRX971772,SRX971771,SRX971770,SRX160516,SRX160515,SRX160514
390,-7.510837e-05,7.7067874e-05,3.942009e-05,-4.397286e-05,2.9180199e-05,6.0549937e-06,4.7567766e-05,5.710777e-05,1.0000076e-05,-4.351139e-06,-1.1505326e-05,2.188608e-05,4.577916e-06,6.533228e-07,1.5356578e-05,0.00010129716,2.4573412e-05,-1.6994309e-06,3.8955128e-05,2.0200387e-05,4.1692983e-05,1.9895844e-05,9.131688e-05,-1.6288832e-06,-5.829404e-05,1.7297454e-05,6.3879415e-05,9.3014445e-05,-4.7326088e-05,-4.9131457e-05,2.7937116e-05,7.093605e-05,9.972602e-06,2.712477e-06,-9.889947e-06,-3.250339e-05,-2.8671697e-05,-3.7692953e-05,1.9786414e-05,1.544645e-05,-7.843599e-06,-2.8309878e-05,1.8571038e-05,1.3628043e-05,4.794309e-05,6.766035e-05,6.642146e-05,8.7955035e-05,4.9554743e-05,0.00014234986,6.425427e-05,0.0001999645,-3.9809383e-06,6.291643e-05,3.2661017e-05,-3.842637e-06,-2.7525239e-05,-3.2573007e-06,-1.733657e-06,-6.735325e-06,-1.4881603e-05,0.00014863443,4.2976346e-05,3.8196333e-05,3.698282e-05,-2.5840476e-05,-1.759408e-05
391,-4.2648055e-05,-0.00013731653,-8.4515195e-05,-0.0001223986,-7.02308e-05,-4.5471592e-05,-3.9005885e-05,-5.4952223e-05,3.2745535e-05,-2.282043e-05,-4.86786e-05,-6.306358e-05,-3.7233578e-05,-4.903297e-05,-8.616131e-05,-5.9909653e-05,4.2838044e-05,6.2710606e-06,-0.00010992144,-6.1952276e-05,-2.9806746e-05,-9.672227e-05,-2.9739458e-05,-0.00015785242,-1.150649e-05,-6.485474e-05,-8.722884e-05,-2.7679373e-05,-5.3452095e-05,-1.6570091e-05,2.6961323e-05,-7.1686925e-05,-4.2688334e-05,-3.0582305e-05,-6.2712934e-05,-1.35554e-05,-7.056468e-05,-1.5893951e-05,-8.900324e-05,-4.718406e-05,-9.889668e-05,-0.00010532164,-8.6851884e-05,-7.906207e-05,-0.00014995039,-8.4454194e-05,-0.00016660709,-8.901954e-05,-0.00013188948,-9.380444e-05,-2.5514979e-05,-5.292031e-05,-6.985711e-05,-0.000119780656,-5.524233e-05,-7.635704e-05,-7.487554e-05,-5.594222e-06,-6.754976e-05,-0.0001514738,-6.251014e-05,-4.6304194e-05,-0.00010463921,-0.00018831878,-5.724933e-05,-6.1341794e-05,-8.126907e-05
392,-2.092251e-05,2.3926958e-05,-8.37415e-05,9.294716e-06,-5.8887294e-05,-6.197288e-05,-6.224727e-05,-1.6048085e-05,-8.9373556e-05,-2.044579e-05,-4.3338747e-05,-9.05575e-05,8.316012e-06,-1.8202583e-05,-9.319058e-05,-2.9965187e-05,-1.3948185e-05,-6.5791886e-05,4.567206e-06,-2.3906701e-05,-4.8960443e-05,7.526949e-06,-3.3841003e-05,3.2441807e-05,5.6399964e-05,-2.2230437e-05,5.07324e-05,-6.2549836e-05,-4.8788846e-05,5.9555634e-05,3.0294294e-05,0.0001287671,8.214195e-05,0.00010262593,5.026476e-05,2.5624526e-05,-4.501315e-05,7.21541e-05,2.6871567e-05,8.1532635e-06,3.819843e-05,-8.910778e-06,8.138607e-05,-8.603791e-06,1.870445e-05,-2.3356522e-05,5.1467214e-07,-6.8453606e-05,-6.0999882e-05,-7.267925e-05,-2.302404e-05,-2.7390895e-05,3.520481e-05,5.8229896e-05,-1.9769068e-05,2.1678861e-05,2.428412e-05,9.904383e-06,8.107489e-05,-1.794356e-05,0.00012455834,2.5931746e-05,-3.8383296e-06,2.5947345e-05,-1.9139494e-05,1.9340427e-05,2.0903419e-05
393,-4.4568675e-05,-6.850506e-05,9.8415185e-05,-6.986153e-05,4.4578686e-05,-5.2548246e-05,-6.6483626e-05,-2.0116568e-06,2.7064001e-05,0.00011301483,4.8714573e-05,5.316548e-05,-2.2497028e-05,6.959913e-05,5.392544e-05,3.7027756e-05,4.1700085e-05,-4.769303e-06,-5.0704693e-06,-5.9469137e-05,-2.1988526e-05,-1.3145502e-05,3.7908554e-05,-4.439149e-05,7.837778e-06,2.2597145e-05,3.01986e-05,-1.6233418e-05,4.339416e-05,2.0918436e-05,5.016965e-05,2.531393e-05,4.7732727e-05,1.705042e-05,9.362702e-06,9.472948e-06,3.572926e-05,-2.188608e-06,-6.30056e-05,-9.222119e-05,-1.3765413e-05,5.2429037e-05,-2.4634646e-06,5.1948475e-05,-0.0001255197,-6.562774e-05,3.112515e-05,1.1470169e-05,-4.421617e-05,-2.8630486e-05,9.424402e-06,7.6243654e-05,-6.6061504e-05,-5.2448944e-05,3.0306866e-05,2.435618e-05,2.128922e-05,2.1638116e-05,6.9666654e-05,2.5245361e-05,4.9788505e-05,6.697886e-05,-6.5996894e-05,5.373382e-05,3.401842e-05,1.5144702e-05,2.312113e-05
394,-1.7847866e-05,-9.381794e-06,3.3255783e-05,-1.6806647e-05,-2.1970249e-05,-5.7754107e-05,-3.9500883e-06,3.102026e-05,-6.579689e-05,-1.0689255e-05,5.4540928e-05,-1.9415864e-05,-6.415765e-06,-4.4717104e-05,2.31585e-06,-8.121831e-06,-1.791399e-05,2.5885645e-05,-4.8340415e-05,-7.8822835e-05,-6.789353e-05,6.2949257e-06,-7.4959826e-05,-6.198895e-05,1.4373916e-05,-5.8427686e-05,-6.963289e-05,-6.4248336e-05,5.3204596e-05,0.000101974234,-8.706818e-06,2.7697184e-05,-5.4130564e-05,2.8319308e-05,9.34198e-06,1.45556405e-05,4.3912674e-05,4.1265157e-05,-6.162096e-05,-1.2585078e-05,3.343483e-05,4.2392057e-05,-9.837141e-05,-7.1676914e-06,-4.7796173e-05,-7.868896e-05,5.854317e-05,-1.1260505e-05,4.346203e-05,-3.744231e-05,9.151874e-06,3.237708e-05,-8.589937e-06,7.936964e-06,9.591691e-06,-1.0989723e-05,3.9889244e-05,8.755771e-05,8.905714e-05,4.883448e-05,3.3481163e-05,3.238162e-05,-5.4121832e-05,-4.0796585e-05,1.3389508e-05,-1.04814535e-05,3.451004e-05
395,-4.1667663e-05,-6.457511e-05,-2.3124856e-05,-1.931109e-05,-3.8627884e-05,-1.076638e-05,-6.966386e-05,-6.279553e-05,-8.123997e-05,-0.000116154784,-2.2543012e-05,-0.00011406327,-5.6918943e-05,-2.2358843e-05,-5.4340577e-05,-0.00011234323,3.8195867e-07,4.9109338e-05,1.3495446e-06,-1.8974068e-05,-0.00014437747,-2.2518157e-05,-8.2141254e-05,-8.1392005e-05,-7.7225675e-05,-2.3466418e-05,-1.5091558e-05,-4.0235813e-05,-7.939385e-05,-8.4261526e-05,1.6073813e-05,-0.0001049001,-1.3612909e-05,-6.296404e-05,-0.00017211167,-0.00016382884,-7.646892e-05,-5.382154e-05,-3.2058684e-05,-7.63656e-05,-0.000104821636,-5.7923608e-05,-8.1434206e-05,-8.265744e-05,-1.8833147e-05,-6.749941e-05,-6.0350983e-05,-6.9315836e-05,3.5663368e-05,3.0326599e-05,4.6446105e-05,2.7460803e-05,-0.00015365885,-7.597788e-05,-1.8116902e-05,-3.2814743e-05,-9.2820206e-05,-0.00014277559,-0.00013960327,-6.556831e-05,5.9516635e-05,-8.84037e-05,7.963402e-05,-5.136826e-06,-1.3092998e-05,-4.0655723e-05,-9.8299584e-05
396,6.240932e-05,6.5066386e-05,-1.3908604e-05,9.1240276e-05,3.690319e-05,3.4763943e-06,4.7837384e-06,2.7031172e-05,8.268538e-05,1.9037165e-05,3.8917642e-05,7.616356e-05,-8.639414e-06,-9.729294e-06,-4.24881e-05,6.754277e-05,2.7300324e-05,-5.806843e-05,-3.5986304e-06,3.8566533e-05,8.515455e-05,6.535975e-05,5.283719e-05,2.986961e-05,8.3099585e-06,-2.3402274e-05,6.4434484e-05,-1.6132137e-05,-9.678374e-05,-3.7507853e-05,-8.920743e-05,3.2098265e-05,3.794534e-05,6.466312e-05,-3.461633e-05,-3.8822647e-05,5.1632058e-05,-1.072092e-05,1.2442004e-05,-3.8109953e-05,2.8192531e-05,-5.0074887e-05,-1.8426683e-05,5.579763e-05,7.243105e-05,3.699935e-05,5.3681433e-06,-0.00012918585,-2.2016698e-05,1.1982862e-05,1.4947727e-06,2.494501e-05,-3.1978125e-05,0.00011507422,-8.381903e-08,-9.70182e-06,1.4625024e-05,-3.2407464e-05,-1.8042978e-05,5.295826e-05,-5.424302e-05,-7.8536104e-05,7.9740304e-05,-2.9764138e-05,-2.0489097e-07,-6.37467e-06,3.3517135e-05
397,-8.587376e-06,-2.0303181e-05,-6.8852445e-05,6.075413e-05,-4.856591e-05,-6.580562e-05,3.360957e-05,-8.135219e-06,-1.5445403e-05,-0.00010392035,-2.5829417e-05,-5.6990655e-05,-2.2075488e-05,-7.27172e-05,-0.00011405442,-2.2100285e-06,-3.8136845e-05,-1.7203623e-05,2.4942565e-05,-2.9767398e-07,-2.513174e-06,2.3496104e-05,1.8535648e-06,-1.40648335e-05,-8.8523375e-06,2.1712272e-05,2.2958498e-05,2.1152082e-05,-6.81628e-05,-7.002102e-05,-6.0152728e-05,2.637948e-05,1.7871847e-05,5.6420336e-05,3.0376832e-05,2.1595275e-05,-4.6291505e-05,4.887604e-05,-1.5467172e-05,2.4743727e-05,2.9945164e-05,-2.850173e-05,3.1891745e-05,8.3664316e-05,-4.6126428e-05,9.1505935e-06,-5.987601e-05,-0.00021901145,-7.5281016e-05,-0.00017474219,-0.00018616114,-0.00020883675,-1.4299294e-05,5.8416044e-05,-2.7891248e-05,-4.8073125e-05,-1.8422143e-05,-0.000102326274,-2.3785396e-05,-4.897674e-05,-9.348965e-06,-1.996872e-05,0.00015206612,4.064513e-05,-2.4324865e-05,-2.7001486e-05,-2.1287822e-05
398,4.8584305e-05,8.502719e-05,5.6375517e-05,2.9715477e-05,1.5390571e-05,3.1806296e-05,1.3350043e-05,-2.8488226e-05,-2.3705885e-05,4.2309286e-05,1.0421965e-05,9.531155e-06,-3.1972537e-05,4.451908e-05,-1.0372838e-05,2.1348009e-05,4.3134205e-06,4.2852247e-05,2.8604642e-05,1.0014977e-05,6.143842e-05,1.9863015e-05,2.6842812e-05,2.3496803e-05,2.758135e-05,4.763785e-05,8.006976e-05,-1.322478e-07,2.248073e-05,-1.7263228e-05,5.5710087e-05,2.1484448e-05,4.23484e-05,1.3643177e-05,3.1352974e-06,6.0119666e-05,9.778887e-09,0.00012382423,1.0343036e-05,3.4207478e-05,8.1601785e-05,6.7032175e-05,4.0949322e-05,8.686911e-05,5.7995785e-06,9.352458e-05,8.289004e-06,-8.827471e-05,-2.3391796e-05,-6.7644054e-05,-3.4797005e-05,-8.578622e-05,1.6922131e-06,4.140823e-05,1.2058532e-05,5.3769443e-05,1.9675354e-05,1.1629891e-06,2.239598e-06,-5.248934e-06,1.5560305e-05,6.698002e-05,7.1265036e-05,0.00013044407,1.4984515e-05,6.227568e-05,3.5478733e-05
399,-7.954147e-05,-4.1189604e-05,8.2096085e-06,-0.00017141644,-7.361546e-05,-9.6080825e-05,-0.00016385829,-8.264836e-05,-0.00015651621,-0.000102507416,-0.00012042886,-0.00010423176,-0.00014053704,-5.31408e-05,-4.6322122e-05,-7.0184935e-05,-6.224075e-05,-2.3103785e-05,-9.537302e-05,-9.613391e-05,-0.00011393521,-9.440631e-05,-0.00010197563,-0.00012836885,-7.728301e-05,-0.00010091625,-8.356152e-05,-1.6979408e-05,-8.7947585e-05,-0.00012118602,-9.6771866e-05,-7.033534e-05,-7.666228e-05,-3.4186523e-05,-8.484442e-05,-0.00013758335,-6.8952795e-05,-0.000116379466,-0.00011175312,-7.086387e-05,-9.442959e-05,-6.764149e-05,-7.119868e-05,-8.293567e-05,-1.3480894e-05,-3.312109e-05,-2.99979e-05,-0.0001050164,-3.999099e-05,-3.632158e-05,-0.00010906439,-7.809605e-06,-0.00011744071,-9.828899e-05,-7.969793e-05,-5.088607e-05,-6.542681e-05,-7.67326e-05,-7.414259e-05,-8.496223e-05,-4.4022687e-05,-7.633399e-05,-5.3965487e-06,-2.8541777e-05,-7.929606e-05,-6.786827e-05,-6.3474756e-05
400,-5.521928e-05,-2.1216692e-05,-0.00010038819,5.2647432e-05,-5.328562e-06,-3.6520883e-05,-4.581036e-05,1.2394972e-05,-5.622371e-05,-6.5287575e-05,-5.5771554e-05,-2.0435546e-06,-9.4510615e-06,-4.09747e-05,-0.00010095909,-3.101793e-05,-1.9191997e-05,1.1895085e-05,-6.554765e-05,-6.368151e-05,-1.2385892e-05,-9.527197e-06,-2.1937303e-06,-7.3517906e-05,-2.7756672e-05,-5.7390425e-06,-7.743458e-05,1.2424542e-05,4.9568014e-05,2.2543594e-05,-6.2528998e-06,-2.1442305e-05,5.5149663e-05,-2.4053501e-05,4.8549846e-06,0.00012659491,1.79864e-05,4.5620836e-06,-2.9398361e-05,2.2898428e-05,5.6677964e-06,4.2217085e-05,-3.308477e-05,-1.3707206e-05,-8.415594e-05,-9.216694e-05,-5.9755752e-05,-9.128079e-05,-0.00012797303,-5.731522e-05,-1.4039688e-07,6.0371123e-05,-8.910662e-06,1.0539312e-05,0.00011618645,3.2700133e-05,5.774037e-05,2.0122156e-05,-5.4183183e-05,-1.42806675e-05,8.577132e-05,0.00010720128,8.315011e-05,7.878919e-05,0.000116907526,3.845524e-05,7.215701e-05
401,4.6364963e-05,5.1232986e-05,0.00016101298,5.8225763e-05,0.00012356485,9.7566284e-05,0.000102927326,4.8780348e-05,7.084047e-05,0.00015463575,2.1648244e-05,0.00013337284,6.027869e-05,0.00011134811,0.00017076475,8.253369e-05,0.00012554636,0.000114184804,6.313028e-05,8.3833e-05,0.00011483545,8.234568e-05,9.556842e-05,7.971586e-05,2.3729983e-05,0.0001161414,3.1694886e-05,2.5324407e-05,-2.034509e-05,0.00010648288,4.1764462e-05,2.9633986e-05,5.0506555e-05,3.125111e-05,6.664172e-05,3.3869175e-05,1.0442745e-05,7.034774e-05,8.311833e-05,9.062956e-05,0.00010045862,0.00014604104,6.273622e-05,4.469906e-05,1.1832861e-05,-9.916257e-06,0.00018299994,1.1692289e-05,5.1838346e-05,8.926389e-05,-2.4308683e-06,0.00010176812,8.813338e-05,2.4919864e-05,8.527981e-05,0.00012428465,6.8632304e-05,7.303932e-05,7.1654154e-05,0.000165053,4.638906e-05,0.00015910307,6.5201195e-05,0.00013576017,9.597989e-05,0.00013189134,7.632421e-05
402,-4.9571507e-05,-7.6240394e-05,-2.0612031e-05,8.328911e-05,8.401647e-05,3.8566068e-05,4.032906e-05,3.734231e-05,-5.957205e-06,3.9404258e-05,0.00021408312,2.8342009e-05,-2.2863969e-07,5.3053256e-05,8.457247e-05,-3.274763e-05,-3.1895004e-05,0.00010862388,3.334973e-05,2.7056318e-05,-9.047799e-07,4.4568907e-05,-7.245224e-05,5.3616706e-05,5.470356e-05,-3.17581e-05,-3.7387013e-05,-1.4243182e-05,0.00013979152,1.538219e-05,2.7101487e-05,2.3929402e-05,1.281267e-05,2.3602974e-05,-0.00013344456,-5.446095e-05,5.4915436e-05,9.645056e-05,2.4478883e-05,-3.151456e-05,-8.769799e-05,3.9725564e-06,-4.146574e-05,-2.3677945e-05,6.2929466e-06,-1.3533514e-05,-3.7962105e-05,-8.116104e-05,-3.5200268e-05,3.1673815e-05,3.482448e-05,-9.901356e-05,-5.600974e-06,-3.1292439e-06,-6.715022e-05,-4.9571507e-05,-2.591405e-05,4.722271e-06,-2.823444e-05,-0.00010855496,-4.4556335e-05,4.109461e-06,-9.116391e-05,-0.00011245441,-6.285263e-05,-3.0918047e-05,-3.704382e-05
403,0.00011481042,0.00012685661,0.00010367134,6.988086e-05,6.0885213e-05,-2.5581568e-05,4.545087e-05,0.00010619033,2.7681002e-05,9.5314346e-05,-2.6434194e-05,3.729621e-05,9.3684765e-05,8.24281e-05,8.459971e-05,8.706399e-05,9.727082e-05,0.00010825344,3.7822174e-05,4.5013614e-05,6.4783264e-05,5.1005045e-05,0.000105730025,7.468765e-05,8.94058e-05,9.7289216e-05,5.148421e-05,5.8487523e-05,0.0001260317,9.926944e-05,3.886735e-05,0.00014071539,6.239675e-05,0.000104881125,0.00010618009,0.000111161266,8.288887e-05,0.00011214893,0.00012420584,-1.15009025e-05,6.8615656e-05,0.00015022652,7.396075e-05,7.768441e-05,-5.9490092e-05,3.477838e-05,1.323875e-06,-1.762528e-05,5.3483527e-05,-3.971532e-05,-2.5964342e-05,0.0001377312,-7.5111166e-07,-1.068227e-06,7.40448e-05,0.00011920254,7.227436e-05,0.00011376222,0.00011763885,0.0001505164,0.00010178797,0.00021569105,0.0001708311,0.00014902698,7.675099e-05,0.000116824405,7.885671e-05
404,-9.932672e-05,-1.3132347e-05,-0.00014130562,-9.468733e-05,-7.746369e-05,-2.0986423e-05,-4.4895103e-05,4.3352367e-05,-6.39488e-05,-7.620221e-05,7.2409865e-05,9.945594e-06,3.473391e-05,-3.2548327e-05,9.945594e-06,-8.779066e-05,-9.569805e-06,-5.7201134e-05,-2.718973e-05,-4.519103e-05,-7.916312e-05,-3.7663616e-05,-3.223936e-05,-3.548106e-05,7.4468553e-06,-2.2551743e-05,2.532755e-05,1.2234552e-05,-1.6380567e-05,-4.1185413e-05,1.6390346e-05,2.961047e-05,-5.9730373e-06,3.7973514e-05,-3.1873118e-05,-6.0037244e-05,6.36396e-06,-3.162981e-05,-1.6595703e-05,-1.1516968e-05,-2.7914066e-06,-1.0336284e-05,8.488772e-06,6.007962e-05,-5.2989926e-05,-6.86557e-05,3.4784898e-05,7.250579e-06,-5.405699e-05,6.8652444e-06,-5.7525933e-05,-2.7347356e-05,-4.003849e-05,-9.118416e-05,-2.2715423e-05,-1.6573817e-05,-9.8415185e-06,-5.720579e-05,-2.2493536e-05,2.3860019e-05,3.2559503e-05,-3.034249e-06,2.0878855e-05,-8.259667e-05,-2.874434e-05,-2.0723324e-05,-1.6486272e-05
405,2.9510818e-05,9.857211e-05,0.00011325581,9.60785e-05,7.27796e-05,6.0565304e-05,0.00014641508,9.353645e-05,6.856304e-05,9.799749e-05,5.2712392e-05,3.15113e-05,0.00010526087,0.00013179053,0.00010169018,6.5517146e-05,9.808969e-05,0.00012453459,3.1415373e-05,1.8397346e-05,7.2083436e-05,8.686632e-05,8.83718e-05,9.951927e-05,0.000119029544,2.7714297e-05,9.661866e-05,8.815015e-05,6.0191844e-05,5.6525692e-05,5.869195e-05,0.00011601299,7.86446e-05,3.9393548e-05,7.5167045e-05,6.843032e-05,8.097198e-05,5.283812e-05,1.8484425e-05,-4.025409e-05,6.867573e-05,7.3030125e-05,3.380794e-05,0.00010890607,2.5154091e-05,0.00015879609,0.00011735689,0.0001362767,0.00014879974,0.00010557659,6.997725e-05,0.000102587044,5.1897485e-05,6.624265e-05,8.320855e-05,0.00011620391,6.425101e-05,0.00015092967,7.659476e-05,0.00013937335,1.49584375e-05,0.00013364991,1.2388453e-05,0.00014024368,7.381942e-05,0.0001310925,8.14572e-05
406,3.2707583e-05,-1.872098e-05,6.6752546e-06,1.6721897e-06,8.431263e-06,-3.7186313e-05,-4.05265e-06,-4.9624126e-05,4.4019893e-05,6.772345e-05,-5.731033e-05,-4.5527704e-06,-4.7388487e-05,1.3838522e-05,4.5675784e-05,3.4253113e-05,-2.2886321e-05,-9.582844e-06,5.5335928e-05,4.2002648e-05,-8.735806e-07,4.7367066e-06,-6.6603534e-06,-2.1480955e-05,-3.644405e-05,3.3651944e-05,-5.9486832e-05,-5.7837926e-05,-6.864127e-05,-3.6759302e-06,-2.9534567e-05,-5.5044424e-05,1.0653399e-05,-6.074179e-05,5.496852e-05,-2.596993e-06,6.248709e-06,-3.467314e-06,-1.0059215e-05,2.2578519e-05,4.9349386e-05,6.07688e-06,4.9600378e-05,2.7070288e-05,-0.00011192355,-0.00013903575,-6.931834e-05,-5.8608595e-05,-6.250618e-05,-8.373242e-05,-4.814472e-05,-5.084835e-05,-5.2696094e-05,-8.420739e-05,2.3373403e-05,5.536573e-05,-4.1850843e-05,-1.6792677e-05,-2.5962945e-05,-1.4862977e-05,0.00012373924,4.584063e-05,-1.9985251e-05,3.7653372e-06,2.6779715e-05,3.826432e-05,-3.170455e-05
407,4.1178428e-06,-1.7457176e-05,-3.001187e-05,4.132744e-06,-1.1522789e-05,1.5025958e-05,7.2503462e-06,-3.68068e-05,0.00012221653,1.3158191e-05,2.9650982e-05,4.1111372e-05,3.066659e-05,-2.362486e-05,-0.000106136315,-2.2971537e-05,1.428742e-05,-0.00010454282,7.656869e-06,1.8010382e-05,4.5363326e-05,2.2850465e-05,3.8994476e-05,3.4310855e-05,0.0001543928,2.8069597e-05,6.1660074e-05,3.20049e-06,3.8662925e-05,1.8643215e-05,8.2602724e-05,0.0001102807,-1.3994053e-05,9.9583995e-05,1.29994005e-05,6.7889225e-05,1.0996591e-05,4.1673426e-05,5.9370417e-05,4.7033653e-05,4.6420377e-05,2.1938235e-05,3.3230055e-05,-1.5992206e-05,0.00026332075,0.00013466645,2.200855e-05,0.00010125898,0.00011054333,6.824685e-05,5.4164324e-05,6.366894e-05,4.930608e-05,5.1823445e-06,-9.8221935e-06,3.6684796e-06,1.13938e-05,2.630055e-05,-1.3770536e-05,7.320801e-05,-4.245341e-05,-0.00010720361,-7.138541e-05,-8.031679e-05,6.5751374e-07,1.4114194e-05,-9.497162e-06
408,2.996251e-05,9.8633114e-05,7.6434575e-05,0.00015876349,7.745344e-05,0.000118762255,8.022459e-05,4.5780558e-05,0.000102943275,-4.90807e-07,0.00010396028,6.686663e-05,0.0001393091,3.1013507e-05,7.192232e-05,5.585607e-05,0.00010712119,8.605141e-05,0.00012684334,0.000101933256,4.264526e-06,3.7886202e-05,0.00010000495,5.5877492e-05,2.9544346e-05,1.5540048e-05,4.044501e-05,1.22226775e-05,-4.797941e-05,-7.1059912e-06,7.344736e-05,-4.4340733e-05,8.34465e-06,-1.3581477e-05,-1.4118385e-05,-5.231984e-05,-5.514361e-05,-4.742993e-05,-9.509735e-06,-4.916964e-05,-1.2520701e-05,-3.5087112e-05,-9.687152e-06,-3.081793e-05,2.4448149e-05,-9.610318e-06,-5.6254677e-05,0.000116949435,6.0895458e-05,1.1027325e-05,4.745042e-05,5.1400624e-05,-2.1576416e-05,-3.372971e-05,1.4637597e-05,-1.7592218e-05,-6.8645924e-05,4.1197054e-06,-1.2402888e-05,4.0020328e-05,3.897585e-06,-9.4877556e-05,1.9094907e-05,-4.813308e-05,1.3446435e-05,-2.2957101e-06,-7.649651e-05
409,-0.000116924755,7.212162e-06,-7.040519e-05,-7.4090436e-05,1.1630356e-05,-4.476402e-05,-3.7400052e-05,1.4455989e-05,-6.121956e-05,-0.000105114654,6.82259e-05,-4.9464405e-05,1.4205463e-05,-5.136244e-06,-4.672166e-05,-3.7576072e-05,-0.000115108676,-6.770808e-05,-3.078021e-05,5.5702403e-06,-6.1823055e-05,-1.7876737e-05,-1.5240163e-05,-1.1781231e-06,5.1034614e-05,-3.5380013e-05,-3.339909e-05,1.90828e-06,-9.004958e-05,1.2525357e-05,3.7191436e-05,2.0715408e-05,-5.78817e-06,-5.8645383e-05,-9.4926916e-05,-5.5732206e-05,2.9576942e-05,-7.0935115e-05,-2.4249777e-05,-8.193869e-05,-6.938446e-05,-1.5342608e-05,-4.6096742e-05,-2.0558946e-05,6.687641e-05,7.933006e-06,-8.121692e-05,2.5629997e-05,2.930127e-05,8.714385e-05,4.4083223e-05,7.73035e-05,7.226132e-06,-1.5577301e-05,3.13567e-05,-3.1207688e-05,2.0293519e-05,-3.4781173e-05,-1.2427568e-05,-2.5436282e-05,-8.021947e-05,-0.00012463331,-1.642853e-05,-9.228848e-05,1.444947e-05,-3.7410296e-05,2.4851412e-05
410,-1.8200837e-05,-0.0001286862,1.2203585e-05,-6.575207e-05,-4.115398e-05,8.1215985e-06,-2.8031413e-05,-1.4571706e-05,-2.6548048e-05,-6.2356936e-05,-3.769924e-05,-8.38018e-05,3.0946685e-05,1.3378682e-05,-1.0359567e-05,-0.00011204928,-1.8258579e-06,2.0476524e-05,-1.0221265e-05,-2.1034153e-05,-7.9056714e-05,-4.3289503e-05,-7.595122e-05,-3.867969e-05,3.1449366e-05,4.8831105e-05,-5.7788566e-07,1.1146767e-05,-5.6177378e-06,-2.8576469e-05,2.4117762e-05,-5.7867263e-05,3.1129923e-05,3.9239647e-05,-2.9065413e-05,3.7808204e-05,-1.8605497e-06,1.7324928e-05,3.3027027e-06,-2.3390166e-06,-2.7194154e-05,-3.8157683e-05,-2.0047417e-05,-2.9351795e-05,-2.9560877e-05,-2.7214177e-05,-4.9279537e-05,-3.1895936e-05,5.0428323e-05,-5.2890508e-05,2.731895e-05,-7.1002636e-05,-9.745243e-05,-3.8305763e-05,-2.5613233e-05,-5.036546e-05,-2.0114705e-05,-2.0487932e-05,-1.9340077e-05,-4.1116495e-05,7.732236e-05,-5.0857663e-05,3.0936673e-05,-2.9917108e-05,-2.9166229e-05,-5.2974094e-05,-4.8721442e-05
411,-7.736363e-05,-6.626488e-05,5.0768605e-05,-4.890951e-05,2.1737069e-05,7.1304385e-06,1.2455799e-05,5.311973e-05,-1.1438504e-05,-4.6870962e-05,-2.4099718e-06,-7.742242e-05,1.0148797e-05,-2.1017797e-05,-6.6296197e-06,3.9070146e-06,-1.6441918e-06,5.6036224e-05,6.994698e-06,-5.7121215e-05,-5.867926e-05,1.9715633e-05,3.838155e-06,-2.3629516e-05,-7.27998e-05,1.9540137e-05,-1.0414631e-05,-1.0114629e-05,3.7317455e-05,-6.297836e-06,-1.3161276e-05,1.116225e-05,-5.4371776e-07,-4.6136556e-06,2.895831e-07,-3.0330557e-05,3.708864e-05,-9.251828e-05,5.7956844e-05,-2.5340181e-05,-6.369158e-05,2.6606489e-05,4.061195e-05,-2.0274718e-05,-5.349284e-06,4.5571767e-05,-4.6538247e-05,-7.0483075e-06,9.116426e-06,6.858609e-05,-6.6253124e-06,3.574777e-05,-1.7984596e-05,1.8961495e-05,2.083811e-05,-6.380724e-06,-1.9507133e-06,4.607055e-05,-1.6640814e-05,7.773866e-06,3.7553196e-05,-1.7695827e-05,4.0937855e-05,-5.737564e-05,1.2666744e-05,-1.8457533e-05,-8.15728e-06
